Subj	Age	Consent	Gender	NativeGerman	lang1	prof1	lang2	prof2	lang3	prof3	DesignNum	Date	Cond	Item	Word.number	Word	Word.length	Word.RT	Newline	Sentence	Q.ACC	Q.RT	CW.number	CritOrder	PresOrder	Repeat
16	21	yes	female	Yes	Franzoesisch	sehr gut	Englisch	mittel		228306	74	July 17 2016 18:04:06	fillers	78	1	Das	3	348	False	Das_ist_nicht_das_Leben,_das_ich_mir_gewünscht_habe.	1	1494	NA	51	51	0
16	21	yes	female	Yes	Franzoesisch	sehr gut	Englisch	mittel		228306	74	July 17 2016 18:04:06	pS.pK	27	1	Ich	3	253	False	Ich_gehe_oft_zum_Gottesdienst,_um_über_tiefe_philosophische_Fragen_nachzudenken.	1	2033	5	52	52	0
16	21	yes	female	Yes	Franzoesisch	sehr gut	Englisch	mittel		228306	74	July 17 2016 18:04:06	fillers	97	1	Wenn	4	198	False	Wenn_ich_jemandem_helfe,_tun_mir_andere_einen_Gefallen_beim_nächsten_Mal.	1	2257	NA	53	53	0
16	21	yes	female	Yes	Franzoesisch	sehr gut	Englisch	mittel		228306	74	July 17 2016 18:04:06	mS.pK	1	1	Jeden	5	261	False	Jeden_Freitag_Abend_gehe_ich_gern_ins_Casino,_um_Poker_zu_spielen.	1	1634	8	54	54	0
16	21	yes	female	Yes	Franzoesisch	sehr gut	Englisch	mittel		228306	74	July 17 2016 18:04:06	fillers	61	1	Ich	3	330	False	Ich_freue_mich_schon_auf_meinen_Roadtrip_in_die_Türkei_im_Sommer.	1	4069	NA	55	55	0
16	21	yes	female	Yes	Franzoesisch	sehr gut	Englisch	mittel		228306	74	July 17 2016 18:04:06	fillers	80	1	Wo	2	308	False	Wo_hast_du_die_Schere_diesmal_wieder_hingelegt?	1	2501	NA	56	56	0
16	21	yes	female	Yes	Franzoesisch	sehr gut	Englisch	mittel		228306	74	July 17 2016 18:04:06	mS.mK	22	1	Am	2	295	False	Am_Wochenende_spiele_ich_Fußball_im_Park.	1	1626	5	57	57	0
16	21	yes	female	Yes	Franzoesisch	sehr gut	Englisch	mittel		228306	74	July 17 2016 18:04:06	fillers	82	1	Ich	3	243	False	Ich_liebe_die_Altstadt_von_Barcelona.	1	1420	NA	58	58	0
16	21	yes	female	Yes	Franzoesisch	sehr gut	Englisch	mittel		228306	74	July 17 2016 18:04:06	pS.mK	16	1	Zu	2	227	False	Zu_Weihnachten_wünsche_ich_mir_eine_Barbie_im_Hochzeitskleid.	1	1482	7	59	59	0
16	21	yes	female	Yes	Franzoesisch	sehr gut	Englisch	mittel		228306	74	July 17 2016 18:04:06	fillers	70	1	Ich	3	426	False	Ich_will_mich_in_der_nächsten_Amtsperiode_zum_Bürgermeister_wählen_lassen.	1	1747	NA	60	60	0
16	21	yes	female	Yes	Franzoesisch	sehr gut	Englisch	mittel		228306	74	July 17 2016 18:04:06	fillers	41	1	Ich	3	337	False	Ich_warte_gespannt_auf_das_morgige_Spiel_von_Deutschland_gegen_Italien.	1	1603	NA	61	61	0
16	21	yes	female	Yes	Franzoesisch	sehr gut	Englisch	mittel		228306	74	July 17 2016 18:04:06	pS.pK	3	1	Diesen	6	450	False	Diesen_Samstag_kann_ich_mit_dem_Traktor_fahren_und_die_Felder_pflügen.	1	2908	7	62	62	0
16	21	yes	female	Yes	Franzoesisch	sehr gut	Englisch	mittel		228306	74	July 17 2016 18:04:06	fillers	44	1	Ich	3	287	False	Ich_will_den_Marathon_im_Juni_laufen.	1	1685	NA	63	63	0
16	21	yes	female	Yes	Franzoesisch	sehr gut	Englisch	mittel		228306	74	July 17 2016 18:04:06	mS.pK	13	1	Ich	3	304	False	Ich_liebe_es,_am_Wochenende_einen_Lauf_durch_das_Gelände_zu_machen.	1	1633	7	64	64	0
16	21	yes	female	Yes	Franzoesisch	sehr gut	Englisch	mittel		228306	74	July 17 2016 18:04:06	fillers	60	1	Ich	3	352	False	Ich_gehe_dieses_Wochenende_ins_Theater,_zusammen_mit_Freunden.	1	1619	NA	65	65	0
16	21	yes	female	Yes	Franzoesisch	sehr gut	Englisch	mittel		228306	74	July 17 2016 18:04:06	fillers	65	1	Ich	3	193	False	Ich_wurde_überrascht_von_den_Fähigkeiten_meines_Gegners,_er_hat_mich_geschlagen.	1	1244	NA	66	66	0
16	21	yes	female	Yes	Franzoesisch	sehr gut	Englisch	mittel		228306	74	July 17 2016 18:04:06	mS.mK	14	1	Ich	3	276	False	Ich_bin_ein_Verfechter_von_Recycling_als_effiziente_Art,_die_Umwelt_zu_schützen.	1	2256	6	67	67	0
16	21	yes	female	Yes	Franzoesisch	sehr gut	Englisch	mittel		228306	74	July 17 2016 18:04:06	fillers	85	1	Ich	3	236	False	Ich_möchte_gern_im_Sandkasten_spielen_mit_meiner_Freundin_Lily.	1	2126	NA	68	68	0
16	21	yes	female	Yes	Franzoesisch	sehr gut	Englisch	mittel		228306	74	July 17 2016 18:04:06	pS.mK	4	1	Ich	3	277	False	Ich_befürworte_die_Ideen,_über_die_Plato_in_seinen_Texten_schreibt.	1	2564	7	69	69	0
16	21	yes	female	Yes	Franzoesisch	sehr gut	Englisch	mittel		228306	74	July 17 2016 18:04:06	fillers	84	1	Ich	3	300	False	Ich_brauche_noch_einige_Dokumente,_bevor_ich_fliegen_kann.	1	2689	NA	70	70	0
16	21	yes	female	Yes	Franzoesisch	sehr gut	Englisch	mittel		228306	74	July 17 2016 18:04:06	fillers	88	1	Nach	4	328	False	Nach_dem_Essen_sitze_ich_auf_dem_Bett_und_schaue_aus_dem_Fenster.	1	1486	NA	71	71	0
16	21	yes	female	Yes	Franzoesisch	sehr gut	Englisch	mittel		228306	74	July 17 2016 18:04:06	pS.pK	11	1	Ich	3	208	False	Ich_probiere_gern_meinen_süßen_Tabak,_wenn_ich_zu_Hause_bin.	1	1783	6	72	72	0
16	21	yes	female	Yes	Franzoesisch	sehr gut	Englisch	mittel		228306	74	July 17 2016 18:04:06	fillers	57	1	Ich	3	211	False	Ich_mag_es_überhaupt_nicht,_eingesperrte_Tiere_in_ihren_Zookäfigen_zu_sehen.	1	3216	NA	73	73	0
16	21	yes	female	Yes	Franzoesisch	sehr gut	Englisch	mittel		228306	74	July 17 2016 18:04:06	mS.pK	9	1	Nach	4	219	False	Nach_der_Arbeit_werde_ich_diesen_Freitag_Abend_früher_in_die_Kirche_gehen.	1	1532	12	74	74	0
16	21	yes	female	Yes	Franzoesisch	sehr gut	Englisch	mittel		228306	74	July 17 2016 18:04:06	fillers	53	1	Morgen	6	280	False	Morgen_werde_ich_endlich_das_neue_Parfüm_von_Guerlain_kaufen.	1	1318	NA	75	75	0
16	21	yes	female	Yes	Franzoesisch	sehr gut	Englisch	mittel		228306	74	July 17 2016 18:04:06	fillers	93	1	Ich	3	375	False	Ich_habe_ein_Hotelzimmer_für_2_Nächte_im_Holiday_Inn_reserviert.	1	963	NA	76	76	0
16	21	yes	female	Yes	Franzoesisch	sehr gut	Englisch	mittel		228306	74	July 17 2016 18:04:06	mS.mK	34	1	Ich	3	402	False	Ich_mache_dir_ein_Angebot,_das_du_nicht_ablehnen_kannst.	1	2087	5	77	77	0
16	21	yes	female	Yes	Franzoesisch	sehr gut	Englisch	mittel		228306	74	July 17 2016 18:04:06	fillers	62	1	Jeden	5	191	False	Jeden_Tag_genieße_ich_meinen_Tee_pünktlich_um_fünf_Uhr.	1	1240	NA	78	78	0
16	21	yes	female	Yes	Franzoesisch	sehr gut	Englisch	mittel		228306	74	July 17 2016 18:04:06	pS.mK	40	1	Gestern	7	401	False	Gestern_habe_ich_mir_eine_schöne_Rolex_in_der_Innenstadt_gekauft.	1	1282	7	79	79	0
16	21	yes	female	Yes	Franzoesisch	sehr gut	Englisch	mittel		228306	74	July 17 2016 18:04:06	fillers	58	1	Ich	3	204	False	Ich_esse_gerne_Fisch_mit_Tartar_und_Meerrettich.	1	2337	NA	80	80	0
16	21	yes	female	Yes	Franzoesisch	sehr gut	Englisch	mittel		228306	74	July 17 2016 18:04:06	fillers	79	1	Was	3	267	False	Was_ich_an_Malta_mag,_ist_dass_man_nie_Regen_am_Himmel_sieht	1	3506	NA	81	81	0
16	21	yes	female	Yes	Franzoesisch	sehr gut	Englisch	mittel		228306	74	July 17 2016 18:04:06	pS.pK	7	1	Morgen	6	222	False	Morgen_werde_ich_meine_Figur_von_Lego_fertigbauen.	1	1486	7	82	82	0
16	21	yes	female	Yes	Franzoesisch	sehr gut	Englisch	mittel		228306	74	July 17 2016 18:04:06	fillers	50	1	Ich	3	486	False	Ich_will_Kinder_haben_bevor_ich_30_bin.	1	1240	NA	83	83	0
16	21	yes	female	Yes	Franzoesisch	sehr gut	Englisch	mittel		228306	74	July 17 2016 18:04:06	mS.pK	33	1	Normalerweise	13	205	False	Normalerweise_gehe_ich_jeden_Freitag_in_die_Moschee_mit_meiner_Frau.	1	1185	8	84	84	0
16	21	yes	female	Yes	Franzoesisch	sehr gut	Englisch	mittel		228306	74	July 17 2016 18:04:06	fillers	45	1	Ich	3	239	False	Ich_liebe_die_riesigen_Wellen_an_diesem_Nachmittag.	1	1431	NA	85	85	0
16	21	yes	female	Yes	Franzoesisch	sehr gut	Englisch	mittel		228306	74	July 17 2016 18:04:06	fillers	64	1	Ich	3	237	False	Ich_würde_gern_Professor_werden,_wenn_ich_älter_bin.	1	1603	NA	86	86	0
16	21	yes	female	Yes	Franzoesisch	sehr gut	Englisch	mittel		228306	74	July 17 2016 18:04:06	mS.mK	18	1	Jeden	5	233	False	Jeden_morgen_poliere_ich_meine_Violine_und_übe_zwei_Stunden_lang.	1	2401	6	87	87	0
16	21	yes	female	Yes	Franzoesisch	sehr gut	Englisch	mittel		228306	74	July 17 2016 18:04:06	fillers	48	1	Ich	3	202	False	Ich_verwechsle_nie_die_Kabel_wenn_ich_an_einem_elektrischen_System_arbeite.	1	2173	NA	88	88	0
16	21	yes	female	Yes	Franzoesisch	sehr gut	Englisch	mittel		228306	74	July 17 2016 18:04:06	pS.mK	12	1	Morgen	6	171	False	Morgen_werde_ich_mir_eine_Sinfonie_in_der_Royal_Albert_Hall_anhören.	1	3573	6	89	89	0
16	21	yes	female	Yes	Franzoesisch	sehr gut	Englisch	mittel		228306	74	July 17 2016 18:04:06	fillers	47	1	Eines	5	201	False	Eines_Tages_würde_ich_gern_zum_Amazonas_fahren,_um_die_Natur_dort_aufzunehmen.	1	1528	NA	90	90	0
16	21	yes	female	Yes	Franzoesisch	sehr gut	Englisch	mittel		228306	74	July 17 2016 18:04:06	fillers	74	1	Ich	3	274	False	Ich_esse_gerne_Waffeln_mit_Nutella_auf_dem_Weihnachtsmarkt.	1	1435	NA	91	91	0
16	21	yes	female	Yes	Franzoesisch	sehr gut	Englisch	mittel		228306	74	July 17 2016 18:04:06	pS.pK	35	1	Bevor	5	229	False	Bevor_ich_Freunde_treffe,_mache_ich_Make-up_auf_mein_Gesicht.	1	1408	7	92	92	0
16	21	yes	female	Yes	Franzoesisch	sehr gut	Englisch	mittel		228306	74	July 17 2016 18:04:06	fillers	92	1	Ich	3	215	False	Ich_arbeite_jeden_Tag_mit_Mäusen,_an_denen_ich_forsche.	1	2721	NA	93	93	0
16	21	yes	female	Yes	Franzoesisch	sehr gut	Englisch	mittel		228306	74	July 17 2016 18:04:06	mS.pK	21	1	Ich	3	272	False	Ich_habe_vor,_zum_Skifahren_zu_verreisen_in_diesem_Winter.	0	2029	5	94	94	0
16	21	yes	female	Yes	Franzoesisch	sehr gut	Englisch	mittel		228306	74	July 17 2016 18:04:06	fillers	87	1	Ich	3	475	False	Ich_mag_definitiv_kein_Gold_neben_Silber.	1	2169	NA	95	95	0
16	21	yes	female	Yes	Franzoesisch	sehr gut	Englisch	mittel		228306	74	July 17 2016 18:04:06	fillers	72	1	Ich	3	274	False	Ich_mache_gerne_Bilder_von_der_Natur.	1	1603	NA	96	96	0
16	21	yes	female	Yes	Franzoesisch	sehr gut	Englisch	mittel		228306	74	July 17 2016 18:04:06	mS.mK	26	1	Gute	4	270	False	Gute_Arbeitsstellen_sollten_für_alle_Flüchtlinge_verfügbar_sein.	1	1298	6	97	97	0
16	21	yes	female	Yes	Franzoesisch	sehr gut	Englisch	mittel		228306	74	July 17 2016 18:04:06	fillers	89	1	Ich	3	311	False	Ich_hätte_gern_ein_Kaninchen_als_Haustier.	0	2579	NA	98	98	0
16	21	yes	female	Yes	Franzoesisch	sehr gut	Englisch	mittel		228306	74	July 17 2016 18:04:06	fillers	43	1	Ich	3	452	False	Ich_trage_nur_Schuhe_aus_Leder.	1	1626	NA	99	99	0
16	21	yes	female	Yes	Franzoesisch	sehr gut	Englisch	mittel		228306	74	July 17 2016 18:04:06	pS.mK	20	1	Ich	3	239	False	Ich_werde_meinen_Smoking_auf_der_Bühne_tragen.	1	860	4	100	100	0
30	25	yes	female	Yes	Englisch	fliessend	Französisch	sehr gut	Spanisch	etwas	74	July 17 2016 18:52:08	fillers	83	1	Es	2	326	False	Es_gibt_nichts_Besseres_als_eine_Rose,_um_zu_sagen,_dass_man_in_jemanden_verliebt_ist.	0	6181	NA	1	1	1
30	25	yes	female	Yes	Englisch	fliessend	Französisch	sehr gut	Spanisch	etwas	74	July 17 2016 18:52:08	pS.pK	11	1	Ich	3	348	False	Ich_probiere_gern_meinen_süßen_Tabak,_wenn_ich_zu_Hause_bin.	1	4217	6	2	2	1
30	25	yes	female	Yes	Englisch	fliessend	Französisch	sehr gut	Spanisch	etwas	74	July 17 2016 18:52:08	fillers	96	1	Meiner	6	318	False	Meiner_Meinung_nach_hat_Spider-Man_die_beste_Handlung.	1	4530	NA	3	3	1
30	25	yes	female	Yes	Englisch	fliessend	Französisch	sehr gut	Spanisch	etwas	74	July 17 2016 18:52:08	mS.mK	22	1	Am	2	402	False	Am_Wochenende_spiele_ich_Fußball_im_Park.	1	3510	5	4	4	1
30	25	yes	female	Yes	Englisch	fliessend	Französisch	sehr gut	Spanisch	etwas	74	July 17 2016 18:52:08	fillers	73	1	Ich	3	288	False	Ich_zögere_nicht,_meine_Unterschrift_an_die_Fans_zu_geben.	1	2668	NA	5	5	1
30	25	yes	female	Yes	Englisch	fliessend	Französisch	sehr gut	Spanisch	etwas	74	July 17 2016 18:52:08	fillers	68	1	Ich	3	339	False	Ich_glaube,_dass_die_Robotik_und_angrenzende_Felder_Zukunft_haben.	1	2729	NA	6	6	1
30	25	yes	female	Yes	Englisch	fliessend	Französisch	sehr gut	Spanisch	etwas	74	July 17 2016 18:52:08	mS.pK	17	1	Manchmal	8	404	False	Manchmal_nehme_ich_einfach_mein_Gewehr_und_fahre_in_den_Wald,_um_ein_paar_Hirsche_zu_jagen.	1	2656	6	7	7	1
30	25	yes	female	Yes	Englisch	fliessend	Französisch	sehr gut	Spanisch	etwas	74	July 17 2016 18:52:08	fillers	76	1	Ich	3	328	False	Ich_mag_gerne_Wasser_und_jeden_Sport,_der_damit_zu_tun_hat.	1	4236	NA	8	8	1
30	25	yes	female	Yes	Englisch	fliessend	Französisch	sehr gut	Spanisch	etwas	74	July 17 2016 18:52:08	fillers	45	1	Ich	3	315	False	Ich_liebe_die_riesigen_Wellen_an_diesem_Nachmittag.	1	2607	NA	9	9	1
30	25	yes	female	Yes	Englisch	fliessend	Französisch	sehr gut	Spanisch	etwas	74	July 17 2016 18:52:08	pS.mK	24	1	Jeden	5	338	False	Jeden_Abend_decke_ich_den_Tisch_für_die_ganze_Familie,_mit_Tellern,_Essstäbchen_und_Gläsern.	1	4179	13	10	10	1
30	25	yes	female	Yes	Englisch	fliessend	Französisch	sehr gut	Spanisch	etwas	74	July 17 2016 18:52:08	fillers	87	1	Ich	3	233	False	Ich_mag_definitiv_kein_Gold_neben_Silber.	1	2461	NA	11	11	1
30	25	yes	female	Yes	Englisch	fliessend	Französisch	sehr gut	Spanisch	etwas	74	July 17 2016 18:52:08	pS.pK	27	1	Ich	3	364	False	Ich_gehe_oft_zum_Gottesdienst,_um_über_tiefe_philosophische_Fragen_nachzudenken.	1	2619	5	12	12	1
30	25	yes	female	Yes	Englisch	fliessend	Französisch	sehr gut	Spanisch	etwas	74	July 17 2016 18:52:08	fillers	62	1	Jeden	5	426	False	Jeden_Tag_genieße_ich_meinen_Tee_pünktlich_um_fünf_Uhr.	1	1930	NA	13	13	1
30	25	yes	female	Yes	Englisch	fliessend	Französisch	sehr gut	Spanisch	etwas	74	July 17 2016 18:52:08	mS.mK	2	1	Ich	3	380	False	Ich_warte_ungeduldig_auf_meine_Hochzeit_nächsten_Monat.	0	2829	6	14	14	1
30	25	yes	female	Yes	Englisch	fliessend	Französisch	sehr gut	Spanisch	etwas	74	July 17 2016 18:52:08	fillers	44	1	Ich	3	306	False	Ich_will_den_Marathon_im_Juni_laufen.	1	2941	NA	15	15	1
30	25	yes	female	Yes	Englisch	fliessend	Französisch	sehr gut	Spanisch	etwas	74	July 17 2016 18:52:08	fillers	77	1	Normalerweise	13	235	False	Normalerweise_kaufe_ich_Wolle_direkt_von_einem_Geschäft_auf_dem_Land.	1	2571	NA	16	16	1
30	25	yes	female	Yes	Englisch	fliessend	Französisch	sehr gut	Spanisch	etwas	74	July 17 2016 18:52:08	mS.pK	29	1	Was	3	372	False	Was_ich_im_Leben_wirklich_schätze,_ist_am_Ende_des_Arbeitstages_einen_Hamburger_zu_essen.	1	3678	13	17	17	1
30	25	yes	female	Yes	Englisch	fliessend	Französisch	sehr gut	Spanisch	etwas	74	July 17 2016 18:52:08	fillers	92	1	Ich	3	336	False	Ich_arbeite_jeden_Tag_mit_Mäusen,_an_denen_ich_forsche.	1	4127	NA	18	18	1
30	25	yes	female	Yes	Englisch	fliessend	Französisch	sehr gut	Spanisch	etwas	74	July 17 2016 18:52:08	pS.mK	16	1	Zu	2	314	False	Zu_Weihnachten_wünsche_ich_mir_eine_Barbie_im_Hochzeitskleid.	1	2121	7	19	19	1
30	25	yes	female	Yes	Englisch	fliessend	Französisch	sehr gut	Spanisch	etwas	74	July 17 2016 18:52:08	fillers	66	1	Ich	3	363	False	Ich_glaube,_dass_Aliens_irgendwo_im_Universum_existieren.	1	2754	NA	20	20	1
30	25	yes	female	Yes	Englisch	fliessend	Französisch	sehr gut	Spanisch	etwas	74	July 17 2016 18:52:08	fillers	85	1	Ich	3	298	False	Ich_möchte_gern_im_Sandkasten_spielen_mit_meiner_Freundin_Lily.	1	3204	NA	21	21	1
30	25	yes	female	Yes	Englisch	fliessend	Französisch	sehr gut	Spanisch	etwas	74	July 17 2016 18:52:08	pS.pK	7	1	Morgen	6	374	False	Morgen_werde_ich_meine_Figur_von_Lego_fertigbauen.	1	2733	7	22	22	1
30	25	yes	female	Yes	Englisch	fliessend	Französisch	sehr gut	Spanisch	etwas	74	July 17 2016 18:52:08	fillers	60	1	Ich	3	292	False	Ich_gehe_dieses_Wochenende_ins_Theater,_zusammen_mit_Freunden.	1	4931	NA	23	23	1
30	25	yes	female	Yes	Englisch	fliessend	Französisch	sehr gut	Spanisch	etwas	74	July 17 2016 18:52:08	fillers	65	1	Ich	3	323	False	Ich_wurde_überrascht_von_den_Fähigkeiten_meines_Gegners,_er_hat_mich_geschlagen.	1	2562	NA	24	24	1
30	25	yes	female	Yes	Englisch	fliessend	Französisch	sehr gut	Spanisch	etwas	74	July 17 2016 18:52:08	mS.mK	34	1	Ich	3	375	False	Ich_mache_dir_ein_Angebot,_das_du_nicht_ablehnen_kannst.	1	3122	5	25	25	1
30	25	yes	female	Yes	Englisch	fliessend	Französisch	sehr gut	Spanisch	etwas	74	July 17 2016 18:52:08	fillers	86	1	Nur	3	414	False	Nur_alle_zehn_Jahre_verpasse_ich_die_Andacht_in_der_Kapelle.	1	2668	NA	26	26	1
30	25	yes	female	Yes	Englisch	fliessend	Französisch	sehr gut	Spanisch	etwas	74	July 17 2016 18:52:08	mS.pK	25	1	An	2	253	False	An_den_meisten_Abenden_esse_ich_Hummer_und_Calamari.	1	3316	7	27	27	1
30	25	yes	female	Yes	Englisch	fliessend	Französisch	sehr gut	Spanisch	etwas	74	July 17 2016 18:52:08	fillers	48	1	Ich	3	352	False	Ich_verwechsle_nie_die_Kabel_wenn_ich_an_einem_elektrischen_System_arbeite.	1	2390	NA	28	28	1
30	25	yes	female	Yes	Englisch	fliessend	Französisch	sehr gut	Spanisch	etwas	74	July 17 2016 18:52:08	fillers	88	1	Nach	4	419	False	Nach_dem_Essen_sitze_ich_auf_dem_Bett_und_schaue_aus_dem_Fenster.	1	2182	NA	29	29	1
30	25	yes	female	Yes	Englisch	fliessend	Französisch	sehr gut	Spanisch	etwas	74	July 17 2016 18:52:08	pS.mK	28	1	Ich	3	327	False	Ich_könnte_nicht_leben_ohne_mein_iPhone_oder_meine_Familie.	1	2263	7	30	30	1
30	25	yes	female	Yes	Englisch	fliessend	Französisch	sehr gut	Spanisch	etwas	74	July 17 2016 18:52:08	fillers	89	1	Ich	3	373	False	Ich_hätte_gern_ein_Kaninchen_als_Haustier.	1	3563	NA	31	31	1
30	25	yes	female	Yes	Englisch	fliessend	Französisch	sehr gut	Spanisch	etwas	74	July 17 2016 18:52:08	pS.pK	39	1	Ich	3	341	False	Ich_trinke_normalerweise_einige_Liter_Bier_am_Samstagabend.	0	4059	6	32	32	1
30	25	yes	female	Yes	Englisch	fliessend	Französisch	sehr gut	Spanisch	etwas	74	July 17 2016 18:52:08	fillers	41	1	Ich	3	355	False	Ich_warte_gespannt_auf_das_morgige_Spiel_von_Deutschland_gegen_Italien.	1	1987	NA	33	33	1
30	25	yes	female	Yes	Englisch	fliessend	Französisch	sehr gut	Spanisch	etwas	74	July 17 2016 18:52:08	fillers	75	1	Ich	3	248	False	Ich_brauche_eine_neue_Idee_für_mein_nächstes_Buch.	1	2680	NA	34	34	1
30	25	yes	female	Yes	Englisch	fliessend	Französisch	sehr gut	Spanisch	etwas	74	July 17 2016 18:52:08	mS.mK	18	1	Jeden	5	355	False	Jeden_morgen_poliere_ich_meine_Violine_und_übe_zwei_Stunden_lang.	1	3172	6	35	35	1
30	25	yes	female	Yes	Englisch	fliessend	Französisch	sehr gut	Spanisch	etwas	74	July 17 2016 18:52:08	fillers	82	1	Ich	3	370	False	Ich_liebe_die_Altstadt_von_Barcelona.	1	2645	NA	36	36	1
30	25	yes	female	Yes	Englisch	fliessend	Französisch	sehr gut	Spanisch	etwas	74	July 17 2016 18:52:08	mS.pK	5	1	Nächste	8	322	False	Nächste_Woche_werde_ich_einen_Ferrari_kaufen.	1	2909	6	37	37	1
30	25	yes	female	Yes	Englisch	fliessend	Französisch	sehr gut	Spanisch	etwas	74	July 17 2016 18:52:08	fillers	74	1	Ich	3	262	False	Ich_esse_gerne_Waffeln_mit_Nutella_auf_dem_Weihnachtsmarkt.	1	1915	NA	38	38	1
30	25	yes	female	Yes	Englisch	fliessend	Französisch	sehr gut	Spanisch	etwas	74	July 17 2016 18:52:08	fillers	90	1	Ich	3	229	False	Ich_kaufe_mein_Gemüse_nur_in_Bioläden.	1	1906	NA	39	39	1
30	25	yes	female	Yes	Englisch	fliessend	Französisch	sehr gut	Spanisch	etwas	74	July 17 2016 18:52:08	pS.mK	32	1	Ich	3	395	False	Ich_hätte_gerne_einen_Salat_und_ein_Glas_Wasser.	1	2731	5	40	40	1
30	25	yes	female	Yes	Englisch	fliessend	Französisch	sehr gut	Spanisch	etwas	74	July 17 2016 18:52:08	fillers	61	1	Ich	3	341	False	Ich_freue_mich_schon_auf_meinen_Roadtrip_in_die_Türkei_im_Sommer.	1	2782	NA	41	41	1
30	25	yes	female	Yes	Englisch	fliessend	Französisch	sehr gut	Spanisch	etwas	74	July 17 2016 18:52:08	pS.pK	31	1	Morgen	6	248	False	Morgen_schließe_ich_den_Kauf_meines_Landhauses_in_Florida_ab.	1	2823	7	42	42	1
30	25	yes	female	Yes	Englisch	fliessend	Französisch	sehr gut	Spanisch	etwas	74	July 17 2016 18:52:08	fillers	55	1	Ich	3	1126	False	Ich_bin_bereit,_um_das_Training_für_die_Olympischen_Spiele_zu_starten.	1	2544	NA	43	43	1
30	25	yes	female	Yes	Englisch	fliessend	Französisch	sehr gut	Spanisch	etwas	74	July 17 2016 18:52:08	fillers	54	1	Ich	3	297	False	Ich_fahre_immer_mit_dem_Fahrrad_an_die_Uni.	1	2803	NA	44	44	1
30	25	yes	female	Yes	Englisch	fliessend	Französisch	sehr gut	Spanisch	etwas	74	July 17 2016 18:52:08	mS.mK	26	1	Gute	4	337	False	Gute_Arbeitsstellen_sollten_für_alle_Flüchtlinge_verfügbar_sein.	1	1923	6	45	45	1
30	25	yes	female	Yes	Englisch	fliessend	Französisch	sehr gut	Spanisch	etwas	74	July 17 2016 18:52:08	fillers	81	1	Ich	3	444	False	Ich_möchte_gern_Kinderärztin_werden,_wenn_ich_mit_der_Uni_fertig_bin.	1	3153	NA	46	46	1
30	25	yes	female	Yes	Englisch	fliessend	Französisch	sehr gut	Spanisch	etwas	74	July 17 2016 18:52:08	mS.pK	21	1	Ich	3	317	False	Ich_habe_vor,_zum_Skifahren_zu_verreisen_in_diesem_Winter.	1	2688	5	47	47	1
30	25	yes	female	Yes	Englisch	fliessend	Französisch	sehr gut	Spanisch	etwas	74	July 17 2016 18:52:08	fillers	69	1	Ich	3	305	False	Ich_verkaufte_mein_Geschäft_an_einen_Immobilienhändler_zu_einem_guten_Preis.	1	2551	NA	48	48	1
30	25	yes	female	Yes	Englisch	fliessend	Französisch	sehr gut	Spanisch	etwas	74	July 17 2016 18:52:08	pS.mK	12	1	Morgen	6	338	False	Morgen_werde_ich_mir_eine_Sinfonie_in_der_Royal_Albert_Hall_anhören.	1	2168	6	49	49	1
30	25	yes	female	Yes	Englisch	fliessend	Französisch	sehr gut	Spanisch	etwas	74	July 17 2016 18:52:08	fillers	46	1	Ich	3	223	False	Ich_freue_mich_schon_darauf,_am_Wochenende_die_Berge_zu_sehen.	0	3296	NA	50	50	1
30	25	yes	female	Yes	Englisch	fliessend	Französisch	sehr gut	Spanisch	etwas	74	July 17 2016 18:52:08	fillers	78	1	Das	3	298	False	Das_ist_nicht_das_Leben,_das_ich_mir_gewünscht_habe.	1	2535	NA	51	51	1
30	25	yes	female	Yes	Englisch	fliessend	Französisch	sehr gut	Spanisch	etwas	74	July 17 2016 18:52:08	pS.pK	15	1	Ich	3	373	False	Ich_liebe_es,_zwei_Mal_pro_Woche_Kaviar_zu_essen.	1	2238	8	52	52	1
30	25	yes	female	Yes	Englisch	fliessend	Französisch	sehr gut	Spanisch	etwas	74	July 17 2016 18:52:08	fillers	47	1	Eines	5	267	False	Eines_Tages_würde_ich_gern_zum_Amazonas_fahren,_um_die_Natur_dort_aufzunehmen.	1	4767	NA	53	53	1
30	25	yes	female	Yes	Englisch	fliessend	Französisch	sehr gut	Spanisch	etwas	74	July 17 2016 18:52:08	mS.mK	10	1	Meine	5	297	False	Meine_Haut_sieht_aus_wie_Schokolade_nach_all_der_Zeit_im_Urlaub.	1	1787	6	54	54	1
30	25	yes	female	Yes	Englisch	fliessend	Französisch	sehr gut	Spanisch	etwas	74	July 17 2016 18:52:08	fillers	71	1	Ich	3	276	False	Ich_warte_darauf,_morgen_die_Lottozahlen_zu_sehen.	1	2897	NA	55	55	1
30	25	yes	female	Yes	Englisch	fliessend	Französisch	sehr gut	Spanisch	etwas	74	July 17 2016 18:52:08	fillers	80	1	Wo	2	239	False	Wo_hast_du_die_Schere_diesmal_wieder_hingelegt?	1	2440	NA	56	56	1
30	25	yes	female	Yes	Englisch	fliessend	Französisch	sehr gut	Spanisch	etwas	74	July 17 2016 18:52:08	mS.pK	9	1	Nach	4	312	False	Nach_der_Arbeit_werde_ich_diesen_Freitag_Abend_früher_in_die_Kirche_gehen.	1	2645	12	57	57	1
